°üÃø¼Ò¸í:°æÆ÷´ëÇØ¼ö¿åÀå
À§µµ:37.808972
°æµµ:128.931889
°üÃø½Ã°£	À¯¼Ó(cm/s)	À¯Çâ(16points)	À¯Çâ(deg)	¼ö¿Â(¡É)	À¯ÀÇÆÄ°í(m)	À¯ÀÇÆÄÁÖ±â(sec)	ÃÖ´ëÆÄ°í(m)	ÃÖ´ëÆÄÁÖ±â(sec)	Ç³¼Ó(m/s)		Ç³Çâ(deg)	±â¿Â(¡É)	±â¾Ð(hPa)	½ÃÁ¤(m)	ÆÄÇâ(deg)	
2023/11/05 08:10:00	3.1	¼­ºÏ¼­	291	18.00	1.02	6.2	1.15	5.5	1.4	ºÏºÏ¼­	337	16.0	1024.3	-	359	
2023/11/05 08:15:00	3.6	ºÏ¼­	309	17.98	1.31	6.2	1.90	6.0	1.2	ºÏºÏ¼­	335	16.1	1024.3	-	48	
2023/11/05 08:20:00	3.2	ºÏºÏµ¿	13	17.97	0.86	5.8	1.16	6.0	1.6	ºÏºÏ¼­	337	16.3	1024.3	-	31	
2023/11/05 08:25:00	3.0	¼­ºÏ¼­	291	17.98	1.07	5.9	1.84	5.5	1.6	ºÏ¼­	322	16.3	1024.3	-	46	
2023/11/05 08:30:00	1.0	¼­	270	17.97	1.24	6.2	1.61	5.5	2.2	ºÏºÏ¼­	338	16.4	1024.3	-	25	
2023/11/05 08:35:00	3.9	¼­ºÏ¼­	294	17.99	0.93	5.8	1.31	6.0	3.6	ºÏ¼­	322	16.5	1024.4	-	60	
2023/11/05 08:40:00	2.7	¼­ºÏ¼­	301	17.98	1.06	6.1	1.51	6.5	3.6	ºÏ¼­	310	16.6	1024.5	-	39	
2023/11/05 08:45:00	6.2	¼­ºÏ¼­	292	17.98	1.19	6.3	1.67	6.5	3.5	ºÏ¼­	316	16.5	1024.5	-	29	
2023/11/05 08:50:00	2.9	ºÏ¼­	316	17.96	1.11	6.1	1.38	5.5	3.4	ºÏ¼­	321	16.6	1024.4	-	10	
2023/11/05 08:55:00	2.3	¼­ºÏ¼­	297	17.99	1.06	6.1	1.56	6.0	2.6	¼­	281	16.6	1024.4	-	28	
2023/11/05 09:00:00	5.4	ºÏ¼­	312	17.99	1.17	6.0	1.67	6.5	2.0	¼­	268	16.4	1024.3	-	38	
2023/11/05 09:05:00	3.9	¼­ºÏ¼­	284	17.98	1.01	5.9	1.33	5.5	2.0	¼­	280	16.4	1024.3	-	41	
2023/11/05 09:10:00	6.3	¼­	280	18.02	0.94	6.7	1.21	7.0	2.1	¼­ºÏ¼­	293	16.4	1024.1	-	16	
2023/11/05 09:15:00	7.2	ºÏ¼­	312	17.98	1.10	6.1	1.75	6.0	1.9	ºÏ¼­	319	16.4	1024.0	-	57	
2023/11/05 09:20:00	2.7	¼­ºÏ¼­	298	18.00	1.15	6.1	1.48	6.0	1.7	ºÏ¼­	317	16.4	1023.9	-	42	
2023/11/05 09:25:00	4.2	ºÏºÏ¼­	329	18.00	1.34	6.4	2.35	6.5	2.1	ºÏ¼­	326	16.5	1023.9	-	39	
2023/11/05 09:30:00	5.5	ºÏ¼­	304	17.91	1.28	6.3	1.96	6.5	2.9	ºÏ¼­	324	16.5	1023.8	-	61	
2023/11/05 09:35:00	7.9	ºÏ¼­	318	17.86	1.23	6.5	1.67	6.5	2.3	ºÏ¼­	308	16.5	1023.8	-	38	
2023/11/05 09:40:00	8.9	ºÏ¼­	324	17.84	1.21	6.3	1.58	6.0	2.5	ºÏ¼­	311	16.4	1023.8	-	24	
2023/11/05 09:45:00	8.9	ºÏºÏ¼­	327	17.81	1.26	6.5	1.68	6.5	2.8	¼­ºÏ¼­	294	16.4	1023.8	-	20	
2023/11/05 09:50:00	7.8	ºÏºÏ¼­	331	17.80	1.10	6.1	1.33	6.5	2.4	ºÏ¼­	306	16.4	1023.7	-	41	
2023/11/05 09:55:00	6.2	ºÏºÏ¼­	328	17.78	1.43	6.3	2.28	5.5	2.5	ºÏ¼­	308	16.4	1023.6	-	40	
2023/11/05 10:00:00	10.2	ºÏ	355	17.77	1.34	6.3	1.60	7.0	2.2	ºÏ¼­	319	16.4	1023.6	-	26	
2023/11/05 10:05:00	8.8	ºÏ	356	17.77	1.18	6.2	1.85	5.5	2.1	ºÏ¼­	305	16.4	1023.7	-	59	
2023/11/05 10:10:00	10.0	ºÏ	356	17.77	1.48	6.4	2.15	6.5	2.3	¼­ºÏ¼­	293	16.4	1023.8	-	44	
2023/11/05 10:15:00	7.2	ºÏ	351	17.75	1.13	6.3	1.48	6.0	2.1	¼­ºÏ¼­	293	16.4	1023.8	-	21	
2023/11/05 10:20:00	8.8	ºÏ	351	17.75	1.61	6.4	2.08	6.5	2.0	¼­ºÏ¼­	300	16.4	1023.6	-	26	
2023/11/05 10:25:00	5.2	ºÏ	353	17.73	1.29	6.3	1.93	6.5	1.8	ºÏ¼­	313	16.6	1023.5	-	55	
2023/11/05 10:30:00	11.2	ºÏºÏ¼­	341	17.73	1.44	6.2	2.06	6.0	2.0	¼­ºÏ¼­	303	16.7	1023.5	-	51	
2023/11/05 10:35:00	10.2	ºÏºÏ¼­	336	17.72	1.26	6.0	1.77	5.5	2.8	ºÏ¼­	313	16.6	1023.5	-	55	
2023/11/05 10:40:00	7.3	ºÏ¼­	320	17.70	1.25	6.1	1.67	5.5	2.6	ºÏ¼­	311	16.6	1023.4	-	54	
2023/11/05 10:45:00	8.6	ºÏºÏ¼­	336	17.70	1.39	6.3	1.65	6.5	2.6	ºÏ¼­	308	16.6	1023.4	-	33	
2023/11/05 10:50:00	7.3	ºÏºÏ¼­	333	17.69	1.47	6.6	2.07	6.5	2.3	ºÏ¼­	315	16.6	1023.4	-	54	
2023/11/05 10:55:00	6.3	ºÏ	7	17.69	1.31	6.1	1.78	6.0	2.6	ºÏºÏ¼­	328	16.6	1023.3	-	57	
2023/11/05 11:00:00	10.3	ºÏºÏ¼­	348	17.68	1.24	5.9	1.66	6.0	2.6	ºÏºÏ¼­	334	16.6	1023.2	-	50	
2023/11/05 11:05:00	6.6	ºÏºÏ¼­	340	17.65	1.31	6.2	1.62	6.0	2.6	ºÏºÏ¼­	333	16.5	1023.1	-	68	
2023/11/05 11:10:00	8.8	ºÏºÏ¼­	335	17.65	1.47	6.5	2.37	6.5	2.9	ºÏºÏ¼­	335	16.6	1023.0	-	45	
2023/11/05 11:15:00	10.6	ºÏºÏ¼­	345	17.65	1.21	6.2	1.46	5.5	2.5	ºÏºÏ¼­	330	16.6	1023.0	-	13	
2023/11/05 11:20:00	7.3	ºÏºÏ¼­	330	17.66	1.16	6.1	1.57	5.5	2.3	ºÏºÏ¼­	330	16.7	1022.9	-	48	
2023/11/05 11:25:00	7.4	ºÏºÏ¼­	337	17.67	1.27	6.0	1.65	6.0	3.1	ºÏ	350	16.7	1022.7	-	54	
2023/11/05 11:30:00	9.8	ºÏ	351	17.71	1.27	5.9	1.94	6.0	2.7	ºÏºÏ¼­	345	16.8	1022.6	-	40	
2023/11/05 11:35:00	8.0	ºÏ	356	17.67	1.18	6.3	1.64	6.5	2.6	ºÏ	350	16.8	1022.5	-	41	
2023/11/05 11:40:00	6.9	ºÏºÏ¼­	339	17.71	1.43	6.3	1.76	6.0	1.9	ºÏ	2	16.7	1022.3	-	65	
2023/11/05 11:45:00	7.8	ºÏ	351	17.73	1.29	6.1	1.68	5.5	1.6	ºÏ	349	16.8	1022.3	-	57	
2023/11/05 11:50:00	8.2	ºÏ	357	17.71	1.28	5.9	1.69	6.5	2.0	ºÏºÏ¼­	344	16.8	1022.2	-	70	
2023/11/05 11:55:00	7.6	ºÏ	358	17.72	1.61	6.4	2.05	6.0	2.2	ºÏ	353	16.8	1022.1	-	57	
2023/11/05 12:00:00	3.4	ºÏºÏ¼­	345	17.73	1.36	6.3	1.65	6.0	2.4	ºÏºÏ¼­	341	16.9	1022.0	-	65	
2023/11/05 12:05:00	6.0	ºÏºÏ¼­	344	17.74	1.47	6.1	2.00	6.0	2.6	ºÏºÏ¼­	328	17.0	1021.9	-	52	
2023/11/05 12:10:00	7.7	ºÏ	355	17.73	1.30	6.1	1.62	6.0	2.6	ºÏºÏ¼­	327	16.9	1021.7	-	56	
2023/11/05 12:15:00	7.8	ºÏºÏ¼­	335	17.71	1.37	6.0	1.89	6.0	2.5	ºÏºÏ¼­	343	16.9	1021.6	-	68	
2023/11/05 12:20:00	6.1	ºÏ¼­	326	17.70	1.57	6.3	2.08	6.0	2.4	ºÏºÏ¼­	340	16.9	1021.4	-	53	
2023/11/05 12:25:00	13.3	ºÏ	352	17.68	1.56	6.1	2.00	6.0	2.2	ºÏºÏ¼­	344	16.8	1021.3	-	61	
2023/11/05 12:30:00	13.3	ºÏ	350	17.80	1.57	6.1	2.32	6.5	2.7	ºÏ	359	16.8	1021.2	-	33	
2023/11/05 12:35:00	15.0	ºÏºÏ¼­	348	18.10	1.33	6.3	1.76	6.0	2.3	ºÏ	352	16.8	1021.2	-	70	
2023/11/05 12:40:00	16.6	ºÏºÏ¼­	328	18.25	1.41	6.2	1.85	6.0	2.6	ºÏºÏ¼­	344	16.9	1021.1	-	14	
2023/11/05 12:45:00	9.5	ºÏºÏ¼­	345	18.32	1.73	6.3	2.40	7.0	3.3	ºÏºÏ¼­	328	16.9	1021.0	-	62	
2023/11/05 12:50:00	13.5	ºÏºÏ¼­	343	18.27	1.51	6.1	1.85	6.5	3.3	ºÏ¼­	326	16.8	1020.9	-	36	
2023/11/05 12:55:00	12.3	ºÏ	353	18.32	1.39	6.2	2.38	6.0	3.2	ºÏ¼­	323	16.7	1020.9	-	56	
2023/11/05 13:00:00	13.2	ºÏºÏ¼­	345	18.27	1.45	6.1	1.91	6.0	3.1	ºÏ¼­	325	16.7	1020.7	-	67	
2023/11/05 13:05:00	10.5	ºÏºÏ¼­	341	18.21	1.57	6.2	2.08	6.5	3.5	ºÏºÏ¼­	327	16.8	1020.5	-	79	
2023/11/05 13:10:00	15.6	ºÏ	351	18.40	1.63	6.1	1.98	6.0	3.3	ºÏºÏ¼­	329	16.8	1020.5	-	64	
2023/11/05 13:15:00	15.4	ºÏºÏ¼­	346	18.51	1.50	6.3	2.11	6.5	4.0	ºÏºÏ¼­	336	16.8	1020.5	-	61	
2023/11/05 13:20:00	13.1	ºÏ¼­	321	18.51	1.33	6.3	2.19	6.0	4.6	ºÏºÏ¼­	340	16.8	1020.2	-	54	
2023/11/05 13:25:00	13.9	ºÏ¼­	325	18.55	1.66	6.2	1.96	7.0	5.0	ºÏºÏ¼­	344	16.8	1020.0	-	66	
2023/11/05 13:30:00	11.8	ºÏºÏ¼­	339	18.56	1.51	6.1	1.93	6.5	5.5	ºÏºÏ¼­	336	16.5	1020.0	-	83	
2023/11/05 13:35:00	15.4	ºÏ¼­	324	18.57	1.80	6.4	2.30	6.5	5.7	ºÏºÏ¼­	335	16.5	1020.0	-	70	
2023/11/05 13:40:00	16.0	ºÏ¼­	326	18.57	1.14	5.8	1.56	6.5	5.6	ºÏºÏ¼­	335	16.4	1020.0	-	83	
2023/11/05 13:45:00	17.9	ºÏ¼­	315	18.57	1.50	6.4	2.05	6.0	5.6	ºÏºÏ¼­	329	16.4	1020.0	-	46	
2023/11/05 13:50:00	16.4	ºÏ¼­	319	18.56	1.45	6.2	2.08	6.5	6.1	ºÏ¼­	323	16.5	1019.8	-	54	
2023/11/05 13:55:00	15.7	ºÏ¼­	308	18.57	1.87	6.6	2.59	6.0	5.9	ºÏºÏ¼­	335	16.4	1019.7	-	74	
2023/11/05 14:00:00	16.8	ºÏ¼­	315	18.58	1.52	6.3	2.19	5.5	5.9	ºÏºÏ¼­	337	16.5	1019.6	-	65	
2023/11/05 14:05:00	16.8	ºÏ¼­	312	18.60	1.68	6.4	2.40	6.5	5.9	ºÏºÏ¼­	329	16.5	1019.6	-	63	
2023/11/05 14:10:00	15.9	ºÏ¼­	320	18.60	1.85	6.3	3.01	6.5	5.7	ºÏºÏ¼­	330	16.5	1019.6	-	35	
2023/11/05 14:15:00	14.5	ºÏ¼­	307	18.62	1.67	6.5	2.54	6.0	5.9	ºÏºÏ¼­	331	16.5	1019.4	-	71	
2023/11/05 14:20:00	18.3	ºÏ¼­	313	18.61	1.45	6.0	1.95	5.0	6.1	ºÏºÏ¼­	333	16.5	1019.3	-	60	
2023/11/05 14:25:00	13.9	ºÏ¼­	320	18.63	1.77	6.1	2.19	6.0	5.6	ºÏºÏ¼­	333	16.5	1019.3	-	59	
2023/11/05 14:30:00	16.2	ºÏ¼­	308	18.63	1.55	6.0	2.12	5.5	6.2	ºÏºÏ¼­	330	16.5	1019.3	-	57	
2023/11/05 14:35:00	17.7	ºÏ¼­	314	18.62	1.91	6.6	2.72	6.5	5.5	ºÏºÏ¼­	329	16.5	1019.3	-	76	
2023/11/05 14:40:00	17.6	ºÏ¼­	307	18.62	1.91	6.3	2.81	6.0	5.3	ºÏºÏ¼­	329	16.4	1019.2	-	76	
2023/11/05 14:45:00	12.2	ºÏ¼­	325	18.63	1.84	6.3	2.53	6.0	4.8	ºÏ¼­	326	16.5	1019.2	-	81	
2023/11/05 14:50:00	14.4	ºÏ¼­	313	18.62	1.54	5.9	2.04	6.5	4.6	ºÏ¼­	318	16.3	1019.2	-	59	
2023/11/05 14:55:00	14.7	ºÏ¼­	313	18.62	1.65	6.4	2.69	6.0	4.8	ºÏ¼­	323	16.4	1019.1	-	105	
2023/11/05 15:00:00	8.9	ºÏ¼­	322	18.63	1.78	6.1	2.54	6.0	5.2	ºÏºÏ¼­	327	16.5	1019.1	-	80	
2023/11/05 15:05:00	13.4	¼­ºÏ¼­	303	18.64	1.89	6.2	2.37	6.5	5.4	ºÏ¼­	323	16.5	1019.2	-	65	
2023/11/05 15:10:00	17.4	ºÏºÏ¼­	331	18.63	1.57	6.3	2.11	6.5	5.8	ºÏ¼­	309	16.3	1019.3	-	82	
2023/11/05 15:15:00	15.5	ºÏºÏ¼­	327	18.64	1.53	6.0	1.74	5.0	5.7	ºÏ¼­	315	16.3	1019.2	-	88	
2023/11/05 15:20:00	14.3	ºÏºÏ¼­	338	18.63	1.68	6.2	2.05	6.0	5.9	ºÏ¼­	313	16.2	1019.2	-	51	
2023/11/05 15:25:00	14.5	ºÏºÏ¼­	340	18.64	1.62	6.6	2.47	6.0	5.6	ºÏ¼­	317	16.3	1019.2	-	83	
2023/11/05 15:30:00	11.0	ºÏºÏ¼­	342	18.63	1.51	5.9	1.93	6.5	5.3	ºÏ¼­	318	16.3	1019.3	-	63	
2023/11/05 15:35:00	10.9	ºÏºÏ¼­	346	18.62	1.56	6.0	1.87	6.5	5.5	ºÏ¼­	318	16.1	1019.2	-	61	
2023/11/05 15:40:00	12.8	ºÏºÏ¼­	330	18.62	1.45	6.2	2.06	6.0	5.0	ºÏ¼­	319	16.1	1019.0	-	356	
2023/11/05 15:45:00	12.7	ºÏºÏ¼­	344	18.63	1.58	6.0	2.25	6.0	5.5	ºÏ¼­	307	16.0	1019.0	-	89	
2023/11/05 15:50:00	11.7	ºÏ	349	18.62	1.70	6.3	2.43	6.0	5.7	ºÏ¼­	308	16.1	1019.1	-	65	
2023/11/05 15:55:00	12.5	ºÏºÏ¼­	336	18.60	1.77	6.1	2.44	6.0	5.5	ºÏ¼­	319	16.0	1019.0	-	82	
2023/11/05 16:00:00	10.5	ºÏºÏ¼­	343	18.61	1.64	6.6	2.12	7.0	5.1	ºÏ¼­	314	16.1	1019.0	-	95	
2023/11/05 16:05:00	10.7	ºÏ¼­	323	18.59	1.59	6.3	2.18	6.0	5.1	ºÏ¼­	316	16.1	1018.9	-	51	
2023/11/05 16:10:00	11.3	ºÏ¼­	319	18.58	1.45	6.1	2.00	6.0	5.0	ºÏ¼­	313	16.1	1018.9	-	82	
2023/11/05 16:15:00	11.8	ºÏºÏ¼­	334	18.60	1.81	6.6	2.51	5.5	4.9	ºÏ¼­	313	16.0	1018.9	-	73	
2023/11/05 16:20:00	14.3	ºÏ¼­	315	18.62	1.47	6.4	2.28	6.0	4.7	ºÏ¼­	313	15.9	1018.9	-	93	
2023/11/05 16:25:00	10.2	ºÏ¼­	320	18.62	1.47	6.1	2.48	6.0	4.9	ºÏ¼­	316	16.0	1018.8	-	80	
2023/11/05 16:30:00	8.2	ºÏ¼­	320	18.62	1.58	5.9	2.18	5.0	4.7	ºÏ¼­	320	16.0	1018.7	-	87	
2023/11/05 16:35:00	13.2	ºÏ¼­	323	18.61	1.64	6.1	2.04	6.5	4.4	ºÏ¼­	317	15.9	1018.6	-	47	
2023/11/05 16:40:00	11.6	ºÏºÏ¼­	327	18.63	1.51	6.4	2.19	6.0	4.2	ºÏ¼­	323	15.8	1018.5	-	86	
2023/11/05 16:45:00	10.9	ºÏ¼­	308	18.63	1.45	6.5	1.89	6.5	4.2	ºÏ¼­	326	15.9	1018.5	-	67	
2023/11/05 16:50:00	13.2	ºÏ¼­	310	18.62	1.58	6.0	1.98	6.5	4.0	ºÏ¼­	320	16.0	1018.5	-	92	
2023/11/05 16:55:00	12.6	¼­ºÏ¼­	287	18.64	1.61	6.0	1.91	6.0	3.9	ºÏºÏ¼­	327	15.8	1018.3	-	79	
2023/11/05 17:00:00	10.4	ºÏ¼­	321	18.63	1.78	6.2	2.80	6.5	3.4	ºÏ¼­	325	15.8	1018.2	-	63	
2023/11/05 17:05:00	7.8	ºÏ¼­	304	18.63	1.68	6.0	2.18	6.0	3.7	ºÏ¼­	322	15.8	1018.2	-	41	
2023/11/05 17:10:00	10.3	ºÏ¼­	326	18.62	1.59	6.6	2.45	6.5	3.8	ºÏºÏ¼­	329	15.8	1018.1	-	31	
2023/11/05 17:15:00	11.0	¼­ºÏ¼­	300	18.64	1.62	6.8	2.10	7.0	3.8	ºÏ¼­	321	15.9	1018.0	-	80	
2023/11/05 17:20:00	9.8	¼­ºÏ¼­	303	18.62	1.56	6.3	2.04	6.0	4.2	ºÏ¼­	325	15.9	1017.9	-	71	
2023/11/05 17:25:00	8.7	¼­ºÏ¼­	301	18.62	1.73	6.0	2.22	5.0	4.1	ºÏ¼­	322	15.7	1017.8	-	20	
2023/11/05 17:30:00	8.2	ºÏ¼­	314	18.63	1.51	6.2	2.24	5.5	3.7	ºÏ¼­	321	15.8	1017.8	-	82	
2023/11/05 17:35:00	8.6	ºÏ¼­	316	18.62	1.71	6.3	1.97	5.5	3.5	ºÏºÏ¼­	327	15.7	1017.6	-	21	
2023/11/05 17:40:00	11.5	¼­ºÏ¼­	298	18.62	1.75	6.5	2.09	6.5	3.6	ºÏºÏ¼­	327	15.5	1017.6	-	61	
2023/11/05 17:45:00	11.7	ºÏ¼­	310	18.63	1.45	6.3	2.13	7.0	4.3	ºÏ¼­	323	15.6	1017.7	-	79	
2023/11/05 17:50:00	7.7	ºÏºÏ¼­	330	18.63	1.47	6.2	1.71	5.5	3.7	ºÏºÏ¼­	327	15.6	1017.6	-	89	
2023/11/05 17:55:00	9.2	ºÏ¼­	307	18.63	1.66	6.2	2.04	6.0	2.7	ºÏºÏ¼­	329	15.5	1017.4	-	83	
2023/11/05 18:00:00	11.0	ºÏ¼­	310	18.61	1.68	6.2	2.57	5.5	2.6	ºÏºÏ¼­	335	15.5	1017.4	-	4	
2023/11/05 18:05:00	11.9	ºÏ¼­	310	18.62	1.65	6.8	2.04	7.0	3.1	ºÏºÏ¼­	327	15.5	1017.3	-	71	
2023/11/05 18:10:00	9.4	¼­ºÏ¼­	301	18.65	1.56	6.9	1.97	6.5	3.2	ºÏºÏ¼­	329	15.6	1017.3	-	84	
2023/11/05 18:15:00	12.1	¼­ºÏ¼­	293	18.64	1.38	6.0	2.70	6.0	3.9	ºÏ¼­	320	15.6	1017.2	-	93	
2023/11/05 18:20:00	10.6	¼­ºÏ¼­	285	18.64	1.57	6.7	1.94	6.5	4.1	ºÏ¼­	309	15.5	1017.3	-	56	
2023/11/05 18:25:00	13.2	¼­ºÏ¼­	289	18.64	1.37	6.1	2.02	6.5	3.9	ºÏ¼­	309	15.5	1017.2	-	32	
2023/11/05 18:30:00	14.5	¼­	278	18.65	1.31	6.6	1.99	5.5	2.6	ºÏ¼­	313	15.6	1017.2	-	88	
2023/11/05 18:35:00	12.7	¼­ºÏ¼­	296	18.63	1.71	6.2	2.49	6.5	2.7	ºÏ¼­	307	15.5	1017.1	-	61	
2023/11/05 18:40:00	10.5	¼­	280	18.66	1.27	6.5	1.65	5.5	2.7	¼­ºÏ¼­	297	15.5	1017.1	-	79	
2023/11/05 18:45:00	12.8	¼­ºÏ¼­	289	18.64	1.50	6.2	1.89	6.0	2.1	¼­ºÏ¼­	283	15.5	1017.1	-	79	
2023/11/05 18:50:00	13.1	¼­ºÏ¼­	292	18.65	1.55	6.3	2.27	6.0	2.1	¼­ºÏ¼­	284	15.5	1017.0	-	67	
2023/11/05 18:55:00	15.4	¼­ºÏ¼­	283	18.64	1.44	6.4	1.79	6.5	1.8	¼­	269	15.3	1016.9	-	74	
2023/11/05 19:00:00	16.5	¼­ºÏ¼­	299	18.64	1.59	6.1	2.34	6.0	2.0	¼­	274	15.3	1016.9	-	49	
2023/11/05 19:05:00	15.2	¼­ºÏ¼­	295	18.65	1.46	6.1	1.98	6.0	1.7	¼­³²¼­	258	15.2	1016.9	-	31	
2023/11/05 19:10:00	14.2	¼­ºÏ¼­	294	18.65	1.38	6.0	1.98	6.0	1.6	¼­	273	15.1	1016.8	-	77	
2023/11/05 19:15:00	17.6	¼­ºÏ¼­	284	18.66	1.63	6.5	2.26	6.5	1.8	¼­ºÏ¼­	294	15.2	1016.6	-	79	
2023/11/05 19:20:00	11.9	ºÏ¼­	307	18.66	1.31	5.8	1.64	5.0	1.3	¼­ºÏ¼­	282	15.1	1016.5	-	3	
2023/11/05 19:25:00	13.7	ºÏ¼­	312	18.66	1.45	6.0	1.91	6.5	1.5	¼­ºÏ¼­	282	15.1	1016.3	-	65	
2023/11/05 19:30:00	12.0	¼­	280	18.67	1.61	6.6	2.40	7.0	1.9	¼­	262	15.0	1016.2	-	72	
2023/11/05 19:35:00	14.8	ºÏ¼­	310	18.66	1.67	5.9	2.42	5.5	2.1	¼­ºÏ¼­	286	15.0	1016.1	-	20	
2023/11/05 19:40:00	18.1	¼­ºÏ¼­	288	18.68	1.30	6.0	1.64	5.0	1.7	¼­ºÏ¼­	284	15.0	1015.9	-	19	
2023/11/05 19:45:00	12.7	ºÏ¼­	322	18.65	1.54	6.4	1.84	6.0	1.6	¼­ºÏ¼­	294	15.0	1015.7	-	74	
2023/11/05 19:50:00	10.9	ºÏ¼­	311	18.68	1.55	6.3	2.48	6.0	1.9	¼­ºÏ¼­	283	15.1	1015.6	-	22	
2023/11/05 19:55:00	13.9	¼­ºÏ¼­	299	18.66	1.54	6.1	2.26	5.0	1.8	¼­	279	15.1	1015.4	-	53	
2023/11/05 20:00:00	10.3	ºÏ¼­	318	18.65	1.36	6.1	1.89	5.5	1.5	¼­³²¼­	258	15.1	1015.4	-	82	
2023/11/05 20:05:00	10.5	¼­ºÏ¼­	285	18.64	1.50	6.0	2.03	5.5	1.2	¼­³²¼­	251	15.1	1015.3	-	44	
2023/11/05 20:10:00	15.2	¼­	281	18.67	1.64	6.4	2.45	6.5	0.9	¼­³²¼­	253	15.1	1015.2	-	68	
2023/11/05 20:15:00	11.1	ºÏ¼­	305	18.67	1.23	6.6	1.56	8.0	1.1	¼­	271	15.2	1015.1	-	78	
2023/11/05 20:20:00	13.0	¼­ºÏ¼­	302	18.68	1.53	6.5	2.53	6.0	0.8	¼­ºÏ¼­	285	15.2	1014.9	-	88	
2023/11/05 20:25:00	11.0	ºÏ¼­	306	18.67	1.44	6.2	2.04	7.0	0.7	¼­	271	15.1	1014.8	-	84	
2023/11/05 20:30:00	9.3	¼­ºÏ¼­	297	18.66	1.48	6.4	1.87	6.5	0.3	³²¼­	226	15.1	1014.7	-	86	
2023/11/05 20:35:00	7.3	¼­ºÏ¼­	298	18.66	1.25	5.4	1.55	5.5	0.5	³²¼­	220	15.1	1014.6	-	52	
2023/11/05 20:40:00	14.4	¼­ºÏ¼­	294	18.66	1.38	6.0	1.86	6.0	0.2	³²¼­	214	15.1	1014.5	-	57	
2023/11/05 20:45:00	9.0	¼­ºÏ¼­	300	18.67	1.49	6.3	2.24	6.5	0.4	³²	174	15.1	1014.3	-	85	
2023/11/05 20:50:00	10.9	ºÏ¼­	304	18.67	1.13	6.0	1.64	6.0	0.2	³²	180	15.1	1014.2	-	75	
2023/11/05 20:55:00	10.4	¼­ºÏ¼­	302	18.67	1.34	6.5	1.74	6.5	0.3	³²³²µ¿	154	15.2	1014.1	-	80	
2023/11/05 21:00:00	9.5	¼­ºÏ¼­	300	18.69	1.32	6.8	1.78	6.5	0.2	³²	179	15.2	1013.9	-	79	
2023/11/05 21:05:00	8.2	¼­ºÏ¼­	298	18.68	1.36	6.4	1.87	6.0	0.7	³²	181	15.3	1013.8	-	58	
2023/11/05 21:10:00	10.7	¼­ºÏ¼­	298	18.68	1.42	6.1	2.19	6.0	0.8	³²	180	15.3	1013.7	-	54	
2023/11/05 21:15:00	7.3	¼­ºÏ¼­	285	18.69	1.21	6.1	1.67	6.0	1.3	³²¼­	216	15.3	1013.6	-	96	
2023/11/05 21:20:00	5.2	¼­ºÏ¼­	301	18.68	1.34	6.3	2.05	6.5	1.1	³²³²¼­	210	15.3	1013.5	-	64	
2023/11/05 21:25:00	7.5	¼­ºÏ¼­	301	18.68	1.23	6.0	1.51	5.0	0.8	³²	183	15.3	1013.3	-	70	
2023/11/05 21:30:00	7.1	¼­ºÏ¼­	285	18.68	1.50	6.9	2.08	6.5	0.8	¼­³²¼­	238	15.4	1013.0	-	80	
2023/11/05 21:35:00	7.6	¼­	281	18.67	1.27	6.1	1.82	6.0	0.3	³²³²¼­	205	15.4	1012.8	-	27	
2023/11/05 21:40:00	10.0	¼­ºÏ¼­	303	18.67	1.30	6.3	1.91	6.0	0.5	³²	176	15.4	1012.8	-	75	
2023/11/05 21:45:00	8.3	¼­ºÏ¼­	300	18.67	1.33	6.6	1.95	5.5	0.3	³²¼­	228	15.5	1012.8	-	70	
2023/11/05 21:50:00	6.2	¼­ºÏ¼­	298	18.66	1.21	6.5	1.84	6.0	1.6	¼­	264	15.6	1012.8	-	79	
2023/11/05 21:55:00	9.6	¼­	263	18.67	1.11	6.0	1.58	6.0	2.8	¼­	269	15.5	1012.7	-	94	
2023/11/05 22:00:00	6.3	ºÏ¼­	311	18.66	1.34	6.1	1.92	6.0	2.1	¼­	272	15.6	1012.6	-	74	
2023/11/05 22:05:00	6.6	ºÏºÏ¼­	327	18.67	1.31	6.3	1.75	5.5	1.8	¼­³²¼­	243	15.4	1012.4	-	75	
2023/11/05 22:10:00	3.7	ºÏ¼­	322	18.67	1.39	6.8	1.76	6.5	1.1	³²	185	15.4	1012.3	-	77	
2023/11/05 22:15:00	4.9	¼­ºÏ¼­	299	18.66	1.28	6.3	1.72	6.5	1.1	³²	179	15.5	1012.3	-	74	
2023/11/05 22:20:00	5.7	¼­ºÏ¼­	282	18.65	1.34	6.8	1.69	7.0	1.9	³²¼­	226	15.7	1012.3	-	85	
2023/11/05 22:25:00	6.1	¼­ºÏ¼­	290	18.67	1.42	6.9	1.77	6.5	3.0	¼­³²¼­	243	15.6	1012.2	-	82	
2023/11/05 22:30:00	5.4	¼­ºÏ¼­	296	18.67	1.15	6.3	1.59	5.5	2.1	¼­³²¼­	243	15.5	1012.0	-	359	
2023/11/05 22:35:00	4.7	¼­ºÏ¼­	292	18.67	1.17	5.8	1.63	5.5	2.2	¼­³²¼­	239	15.6	1011.9	-	4	
2023/11/05 22:40:00	7.5	ºÏºÏ¼­	328	18.66	1.15	6.6	1.68	5.5	2.6	¼­	267	15.5	1011.7	-	78	
